time,means,sd,se
3535,70.56904375,13.96214073,4.65404691
3537,70.62302607,13.90331686,4.634438952
3539,70.57526222,13.89500753,4.631669178
3541,70.63018071,13.86738464,4.622461547
3543,70.66119635,13.93358866,4.644529554
3545,70.66879728,13.8496357,4.616545232
3547,70.6422899,13.77620215,4.592067383
3549,70.66030899,13.85151139,4.617170465
3551,70.67848324,13.89940673,4.633135576
3553,70.723395,13.95903881,4.653012935
3555,70.68692272,13.92441441,4.641471471
3557,70.6822593,13.86871875,4.622906251
3559,70.70946576,13.89806207,4.632687358
3561,70.67705197,13.88919289,4.629730962
3563,70.70216294,13.91936625,4.63978875
3565,70.79691311,13.92800829,4.642669431
3567,70.75601276,13.88834453,4.629448177
3569,70.75871667,13.89662004,4.63220668
3571,70.77678458,13.90037361,4.633457871
3573,70.76967527,13.92891032,4.642970108
3575,70.83695224,13.85963498,4.619878326
3577,70.84555036,13.86214244,4.620714146
3579,70.85733704,13.89785862,4.632619541
3581,70.87671942,13.94047815,4.64682605
3583,70.84584847,13.94059139,4.646863796
3585,70.82016569,13.98395402,4.661318006
3587,70.84073353,13.94345871,4.647819572
3589,70.81784705,13.98151358,4.660504528
3591,70.86280413,14.01110237,4.670367457
3593,70.85088148,14.01022129,4.670073764
3595,70.85497657,13.96502863,4.655009545
3597,70.82942802,13.94725215,4.64908405
3599,70.82331066,13.97894533,4.659648444
3601,70.84749069,14.01577617,4.671925391
3603,70.88491309,14.00988256,4.669960854
3605,70.96314691,14.04465971,4.681553236
3607,71.0010156,14.00447599,4.668158662
3609,70.93773957,13.92211842,4.64070614
3611,70.95390899,14.0051649,4.668388299
3613,70.92253248,14.06239257,4.687464189
3615,70.89076197,14.06314637,4.687715458
3617,70.91093408,14.00663991,4.66887997
3619,70.96434284,14.02110691,4.673702304
3621,71.02245163,14.01959663,4.673198877
3623,71.01853784,14.03139497,4.677131657
3625,71.02122432,14.04357435,4.68119145
3627,71.04812395,14.00969411,4.669898038
3629,71.04873063,13.98702988,4.662343295
3631,71.02231042,14.06067337,4.686891125
3633,70.99534628,14.0369043,4.678968102
3635,71.06671835,14.00299356,4.66766452
3637,71.10993035,13.9637345,4.654578166
3639,71.13898823,13.95749969,4.652499895
3641,71.0951957,13.98344961,4.661149869
3643,71.1367219,13.96392059,4.654640197
3645,71.19726438,13.96072705,4.653575684
3647,71.17804064,14.0390146,4.679671532
3649,71.18177486,14.01886438,4.672954793
3651,71.1992326,14.03743736,4.679145787
3653,71.14880494,14.09036379,4.69678793
3655,71.18233273,14.09195227,4.697317424
3657,71.20371994,14.11841378,4.706137927
3659,71.1738793,14.11456754,4.704855847
3661,71.20372343,14.09811724,4.699372412
3663,71.19397122,14.08379433,4.694598111
3665,71.21022955,14.0770869,4.6923623
3667,71.23325375,14.0868087,4.695602899
3669,71.2698777,14.0545758,4.6848586
3671,71.34618165,14.04904693,4.683015644
3673,71.35960009,14.0747729,4.691590965
3675,71.31551468,14.05370181,4.684567269
3677,71.36217674,14.07479782,4.691599274
3679,71.30297314,14.04751915,4.682506384
3681,71.30812992,14.04684795,4.682282649
3683,71.36934881,14.09813039,4.699376797
3685,71.31419846,14.15677546,4.718925153
3687,71.31278287,14.12021594,4.706738647
3689,71.34978687,14.07350534,4.691168445
3691,71.38251446,14.13849994,4.712833315
3693,71.43184557,14.13550475,4.711834917
3695,71.45422474,14.1198112,4.706603733
3697,71.40987085,14.1030115,4.701003833
3699,71.43555015,14.08046557,4.693488523
3701,71.37151229,14.10370357,4.701234523
3703,71.44484212,14.07885449,4.692951496
3705,71.52625055,14.11651622,4.705505406
3707,71.54351653,14.14567463,4.715224876
3709,71.50905257,14.18870317,4.729567722
3711,71.50552406,14.18670277,4.728900923
3713,71.53949814,14.16902609,4.723008695
3715,71.60137427,14.15296567,4.717655223
3717,71.63339059,14.12461841,4.708206135
3719,71.61805623,14.12618374,4.708727914
3721,71.61731183,14.13688215,4.712294051
3723,71.60889676,14.13347633,4.711158776
3725,71.6005305,14.18457597,4.728191991
3727,71.60401019,14.12091476,4.706971586
3729,71.6479143,14.12880359,4.709601196
3731,71.66638317,14.17039059,4.723463531
3733,71.64163481,14.23102995,4.743676649
3735,71.6337933,14.25784994,4.752616646
3737,71.69164059,14.21923907,4.739746358
3739,71.66324343,14.21542749,4.738475829
3741,71.69202935,14.26793534,4.755978447
3743,71.73201619,14.27091806,4.756972686
3745,71.71031866,14.21352165,4.737840551
3747,71.71218751,14.20197738,4.733992459
3749,71.73137813,14.19189464,4.730631546
3751,71.69920317,14.16480814,4.721602714
3753,71.73946545,14.16748339,4.722494464
3755,71.75377473,14.21168874,4.737229579
3757,71.81362859,14.22783802,4.742612674
3759,71.84226982,14.22028315,4.740094382
3761,71.82874329,14.23657509,4.74552503
3763,71.8158095,14.2178587,4.739286234
3765,71.81546432,14.18937297,4.72979099
3767,71.88217472,14.23618567,4.745395223
3769,71.86312706,14.25950301,4.753167669
3771,71.80453711,14.28536171,4.761787235
3773,71.78296685,14.26620489,4.75540163
3775,71.86103157,14.28741346,4.762471153
3777,71.88568405,14.26357727,4.754525755
3779,71.9616097,14.20876691,4.736255636
3781,71.93374426,14.16996727,4.723322423
3783,71.97686735,14.21786364,4.739287881
3785,71.98264825,14.23289866,4.744299554
3787,71.97250728,14.29358117,4.764527058
3789,71.97233469,14.25047412,4.750158039
3791,71.99913495,14.28399296,4.761330986
3793,72.02712591,14.28774949,4.762583165
3795,72.02589163,14.29096463,4.763654877
3797,72.08063578,14.21282994,4.737609979
3799,72.0900062,14.24486847,4.748289489
3801,72.0914305,14.19726955,4.732423183
3803,72.04399789,14.2505728,4.750190935
3805,72.00156864,14.27191427,4.757304758
3807,72.00993141,14.31660312,4.772201039
3809,72.0354172,14.29739083,4.765796944
3811,72.07039719,14.31857246,4.772857487
3813,72.15119894,14.3054041,4.768468032
3815,72.18816633,14.31623755,4.772079184
3817,72.2093548,14.27270821,4.757569403
3819,72.15350537,14.26259719,4.754199065
3821,72.17682071,14.27540045,4.758466816
3823,72.22168191,14.29170464,4.763901546
3825,72.26713758,14.33762736,4.779209122
3827,72.23131034,14.34891717,4.782972391
3829,72.24375077,14.36588715,4.788629051
3831,72.19275652,14.34681706,4.782272352
3833,72.1774919,14.38437254,4.794790848
3835,72.1801836,14.37790535,4.792635118
3837,72.21393454,14.36351419,4.787838063
3839,72.19456262,14.34363938,4.781213128
3841,72.25179974,14.39721597,4.79907199
3843,72.2904198,14.38963464,4.796544879
3845,72.30385916,14.33692859,4.778976196
3847,72.32905032,14.35122209,4.783740696
3849,72.33223539,14.36827329,4.789424429
3851,72.37402484,14.38774949,4.795916495
3853,72.32335311,14.40351386,4.801171288
3855,72.3261808,14.3192773,4.773092433
3857,72.31205457,14.34113373,4.780377912
3859,72.32062654,14.35829572,4.786098575
3861,72.36977285,14.3071085,4.769036165
3863,72.40978409,14.26967175,4.756557249
3865,72.33797096,14.3015282,4.767176068
3867,72.3183079,14.37609318,4.79203106
3869,72.43059949,14.38110395,4.793701316
3871,72.48866469,14.36998994,4.789996646
3873,72.45954231,14.34870205,4.782900683
3875,72.40026375,14.32089012,4.773630041
3877,72.45395667,14.30345376,4.76781792
3879,72.49324966,14.30537213,4.768457378
3881,72.47391784,14.31207123,4.770690411
3883,72.4816931,14.3293866,4.776462199
3885,72.53144958,14.35157522,4.783858408
3887,72.48845026,14.29550354,4.765167846
3889,72.51358216,14.28319694,4.761065645
3891,72.51783589,14.34562896,4.781876322
3893,72.47245692,14.35577604,4.78525868
3895,72.49577401,14.39969058,4.79989686
3897,72.47984866,14.42857571,4.809525238
3899,72.5213121,14.36158374,4.787194579
3901,72.52003772,14.38288169,4.794293897
3903,72.5908188,14.39690689,4.798968964
3905,72.58240547,14.35204987,4.784016622
3907,72.60375607,14.35628208,4.78542736
3909,72.60757746,14.37263678,4.790878927
3911,72.62305652,14.43952002,4.81317334
3913,72.62498987,14.43026435,4.810088115
3915,72.67769084,14.41816382,4.806054605
3917,72.67217668,14.36680775,4.788935916
3919,72.66147958,14.35663756,4.785545852
3921,72.66903693,14.31152165,4.770507218
3923,72.62272005,14.35230389,4.784101296
3925,72.61760511,14.36285306,4.787617685
3927,72.64382136,14.42373736,4.807912454
3929,72.66099319,14.40160852,4.800536172
3931,72.71089262,14.35533261,4.78511087
3933,72.72823705,14.33228686,4.777428955
3935,72.76254236,14.31223982,4.770746605
3937,72.81351917,14.31672798,4.77224266
3939,72.81221516,14.29440848,4.764802825
3941,72.80064117,14.37461251,4.791537503
3943,72.70797603,14.4102003,4.803400101
3945,72.66016337,14.35477529,4.784925098
3947,72.66545961,14.38003732,4.793345773
3949,72.74082043,14.41121543,4.803738476
3951,72.74895482,14.36354223,4.78784741
3953,72.75348051,14.40576131,4.801920437
3955,72.86389627,14.34433532,4.781445106
3957,72.85009256,14.33727651,4.77909217
3959,72.80346014,14.3517552,4.7839184
3961,72.80773305,14.33545359,4.778484531
3963,72.82365317,14.32883372,4.776277908
3965,72.82072262,14.39617116,4.798723721
3967,72.7970499,14.42296029,4.807653429
3969,72.76685014,14.35670621,4.785568737
3971,72.81554667,14.34386945,4.781289817
3973,72.8978198,14.36901258,4.78967086
3975,72.86623583,14.36824403,4.789414676
3977,72.85931479,14.44850646,4.816168821
3979,72.81859227,14.44840151,4.816133838
3981,72.80923754,14.44918396,4.816394654
3983,72.8630926,14.45246462,4.817488206
3985,72.96372826,14.37868047,4.792893488
3987,73.0116891,14.31244257,4.770814191
3989,73.01401296,14.39868014,4.799560046
3991,72.98414966,14.37316317,4.791054391
3993,72.96808485,14.3653325,4.788444167
3995,72.94214405,14.42891616,4.809638722
3997,72.9752883,14.442521,4.814173665
3999,72.96908726,14.46333442,4.821111472
4001,72.95340424,14.45277746,4.817592488
4003,73.00389117,14.45435952,4.818119839
4005,72.95574902,14.40417314,4.801391047
4007,72.86736725,14.38404976,4.794683253
4009,72.90569443,14.30077242,4.766924141
4011,72.98254754,14.29378083,4.764593609
4013,73.05867193,14.31859329,4.77286443
4015,73.02238968,14.3382979,4.779432632
4017,73.02183704,14.28752171,4.762507235
4019,73.05110064,14.31789339,4.772631129
4021,73.0307908,14.37802214,4.792674048
4023,73.03346159,14.34930349,4.783101164
4025,73.06981009,14.39741688,4.799138961
4027,73.11059363,14.4194734,4.806491135
4029,73.07103914,14.3867043,4.795568101
4031,73.07978021,14.35725344,4.785751147
4033,73.0436967,14.41492258,4.804974192
4035,73.05006858,14.37055983,4.79018661
4037,73.02657368,14.32472222,4.774907408
4039,73.05437985,14.3080635,4.7693545
4041,73.04791208,14.28504566,4.761681885
4043,73.08510087,14.28981768,4.76327256
4045,73.12093334,14.3869434,4.7956478
4047,73.08840623,14.40125623,4.800418743
4049,73.11612,14.41780889,4.805936296
4051,73.16497168,14.38538768,4.795129225
4053,73.12257033,14.30957973,4.76985991
4055,73.13003703,14.36317799,4.787725997
4057,73.09720309,14.3464767,4.7821589
4059,73.11375952,14.37853991,4.792846636
4061,73.05261734,14.31235904,4.770786346
4063,73.10468024,14.31170717,4.770569056
4065,73.11537908,14.3164711,4.772157034
4067,73.11300815,14.41255466,4.804184887
4069,73.08886124,14.43597956,4.811993185
4071,73.10236335,14.40949304,4.803164345
4073,73.12954889,14.28456346,4.761521153
4075,73.1948036,14.24682823,4.748942743
4077,73.22885788,14.22475617,4.741585389
4079,73.24586584,14.24759797,4.749199325
4081,73.27334774,14.28083861,4.760279538
4083,73.25048567,14.32995664,4.776652212
4085,73.24256919,14.35142523,4.78380841
4087,73.22298982,14.31836644,4.772788813
4089,73.29172422,14.2998605,4.766620168
4091,73.26153666,14.28245371,4.760817904
4093,73.26089337,14.26876011,4.756253371
4095,73.24939957,14.28834456,4.762781521
4097,73.27594705,14.34125501,4.780418337
4099,73.30951319,14.28699402,4.76233134
4101,73.29957968,14.21329995,4.73776665
4103,73.25004461,14.25037757,4.750125855
4105,73.25814588,14.2431655,4.747721834
4107,73.25847537,14.25437704,4.751459014
4109,73.2702202,14.2664099,4.755469968
4111,73.27452624,14.22709975,4.742366582
4113,73.31584672,14.2488114,4.749603801
4115,73.29213913,14.34933722,4.783112406
4117,73.25348943,14.37522606,4.791742019
4119,73.24133143,14.35139922,4.783799741
4121,73.24432996,14.39460033,4.79820011
4123,73.26497277,14.3323876,4.777462535
4125,73.27924893,14.30849061,4.769496871
4127,73.31475017,14.26411795,4.754705983
4129,73.34663748,14.21861999,4.739539996
4131,73.36568165,14.26371839,4.754572795
4133,73.40714858,14.30824232,4.769414107
4135,73.3591825,14.25046406,4.750154686
4137,73.37361382,14.26265635,4.754218782
4139,73.41938329,14.31687336,4.772291118
4141,73.47218711,14.25223873,4.750746243
4143,73.37627937,14.22481186,4.741603953
4145,73.3759586,14.21251669,4.737505563
4147,73.40339692,14.24184579,4.74728193
4149,73.38571604,14.27783053,4.759276844
4151,73.35439705,14.24221683,4.747405611
4153,73.43049007,14.282243,4.760747667
4155,73.41877661,14.29251788,4.764172628
4157,73.42831962,14.32898108,4.776327025
4159,73.42650132,14.24057389,4.746857965
4161,73.42686916,14.26973904,4.756579681
4163,73.43079515,14.28887538,4.762958459
4165,73.43291156,14.27243353,4.757477843
4167,73.43595019,14.27439756,4.758132521
4169,73.39028008,14.26608082,4.755360275
4171,73.41291204,14.28068115,4.76022705
4173,73.39876663,14.3103266,4.770108868
4175,73.41842969,14.29147047,4.763823491
4177,73.41862843,14.27391439,4.757971463
4179,73.47847183,14.161671,4.720557
4181,73.51107914,14.03549495,4.678498317
4183,73.51066422,14.12744555,4.709148517
4185,73.45420812,14.09108685,4.697028951
4187,73.55818923,14.06196514,4.687321714
4189,73.55420049,14.06359257,4.68786419
4191,73.55617568,14.11182861,4.703942869
4193,73.50634773,14.1205184,4.706839467
4195,73.47201278,14.09063589,4.69687863
4197,73.47567204,14.13938928,4.71312976
4199,73.56071358,14.20003372,4.733344572
4201,73.54750957,14.1729638,4.724321266
4203,73.52812196,14.21525005,4.738416684
4205,73.49015216,14.23448869,4.744829564
4207,73.4844933,14.22015951,4.74005317
4209,73.57047799,14.18236958,4.727456528
4211,73.53236175,14.19192447,4.730641491
4213,73.53574382,14.24025627,4.746752091
4215,73.50961125,14.20653119,4.735510396
4217,73.43516569,14.23182446,4.743941487
4219,73.41442351,14.25968019,4.75322673
4221,73.45817943,14.210038,4.736679334
4223,73.57267808,14.23362559,4.744541864
4225,73.57159547,14.28778687,4.762595624
4227,73.57120322,14.25680621,4.752268736
4229,73.51040447,14.23194339,4.743981131
4231,73.53241754,14.24754446,4.749181486
4233,73.49667049,14.26244434,4.754148112
4235,73.50788535,14.2701963,4.7567321
4237,73.53803281,14.31249104,4.770830348
4239,73.56815413,14.26743467,4.755811556
4241,73.60516684,14.20276565,4.734255218
4243,73.54068094,14.22548242,4.741827472
4245,73.52831199,14.24398584,4.747995281
4247,73.51549674,14.2248187,4.741606233
4249,73.48233506,14.23834881,4.74611627
4251,73.53308872,14.30504103,4.76834701
4253,73.55700202,14.26992894,4.756642979
4255,73.61811109,14.16638877,4.722129589
4257,73.60906667,14.13071588,4.710238626
4259,73.54027648,14.26773526,4.755911755
4261,73.49261201,14.24432283,4.74810761
4263,73.53958438,14.17453615,4.724845382
4265,73.58853195,14.21260933,4.737536445
4267,73.60678814,14.20195986,4.73398662
4269,73.61740504,14.2405567,4.746852233
4271,73.61001505,14.21457816,4.73819272
4273,73.55723563,14.26358633,4.754528777
4275,73.59659138,14.25235191,4.750783969
4277,73.59374975,14.22614619,4.742048729
4279,73.61187693,14.13049817,4.710166057
4281,73.5972399,14.17781908,4.725939693
4283,73.60782368,14.26860181,4.756200602
4285,73.64469692,14.25946666,4.753155552
4287,73.59470161,14.21912832,4.739709441
4289,73.53906661,14.25961652,4.753205507
4291,73.54638164,14.21146834,4.737156113
4293,73.61428098,14.14831456,4.716104854
4295,73.66521595,14.21906566,4.739688554
4297,73.62325218,14.16871309,4.722904362
4299,73.65964426,14.19590315,4.731967718
4301,73.68658225,14.13824504,4.712748347
4303,73.68639048,14.13862389,4.712874629
4305,73.62972866,14.14973827,4.716579424
4307,73.65239897,14.14460785,4.714869284
4309,73.67662956,14.14212997,4.714043323
4311,73.70328164,14.19914293,4.733047645
4313,73.65717396,14.16157828,4.720526092
4315,73.68097394,14.19109007,4.730363356
4317,73.61366559,14.223327,4.741108999
4319,73.65256981,14.18690001,4.728966671
4321,73.72387738,14.11569579,4.70523193
4323,73.68683852,14.14272064,4.714240213
4325,73.65572002,14.17125776,4.723752587
4327,73.68321238,14.14395571,4.714651904
4329,73.69938877,14.17395584,4.724651947
4331,73.67013738,14.17488706,4.724962354
4333,73.69363403,14.16680299,4.722267664
4335,73.72505064,14.18111068,4.727036894
4337,73.73523694,14.12944845,4.70981615
4339,73.82204448,14.17630985,4.725436617
4341,73.81222602,14.14924798,4.716415994
4343,73.80155159,14.12570182,4.708567274
4345,73.77790676,14.15803215,4.719344051
4347,73.73194727,14.1545886,4.718196201
4349,73.75336412,14.07353547,4.691178491
4351,73.78218316,14.13769171,4.712563903
4353,73.78926981,14.13148404,4.710494679
4355,73.7457318,14.1423281,4.714109368
4357,73.73523345,14.16490595,4.721635318
4359,73.76723059,14.16160785,4.720535949
4361,73.7652676,14.11246415,4.704154716
4363,73.7308542,14.07845636,4.692818788
4365,73.73933377,14.08258919,4.694196397
